# lambda zeropoint
3726.600 17.0115
3730.800 17.0564
3735.000 17.1011
3739.200 17.1456
3743.400 17.1899
3747.600 17.2339
3751.800 17.2776
3756.000 17.3209
3760.200 17.3639
3764.400 17.4064
3768.600 17.4486
3772.800 17.4903
3777.000 17.5315
3781.200 17.5722
3785.400 17.6123
3789.600 17.6520
3793.800 17.6911
3798.000 17.7296
3802.200 17.7675
3806.400 17.8048
3810.600 17.8416
3814.800 17.8777
3819.000 17.9132
3823.200 17.9481
3827.400 17.9823
3831.600 18.0159
3835.800 18.0489
3840.000 18.0812
3844.200 18.1128
3848.400 18.1438
3852.600 18.1742
3856.800 18.2039
3861.000 18.2330
3865.200 18.2615
3869.400 18.2893
3873.600 18.3164
3877.800 18.3430
3882.000 18.3689
3886.200 18.3942
3890.400 18.4188
3894.600 18.4429
3898.800 18.4663
3903.000 18.4892
3907.200 18.5115
3911.400 18.5332
3915.600 18.5543
3919.800 18.5748
3924.000 18.5948
3928.200 18.6143
3932.400 18.6332
3936.600 18.6516
3940.800 18.6694
3945.000 18.6868
3949.200 18.7036
3953.400 18.7200
3957.600 18.7358
3961.800 18.7512
3966.000 18.7661
3970.200 18.7806
3974.400 18.7946
3978.600 18.8082
3982.800 18.8214
3987.000 18.8342
3991.200 18.8465
3995.400 18.8585
3999.600 18.8700
4003.800 18.8812
4008.000 18.8921
4012.200 18.9026
4016.400 18.9127
4020.600 18.9225
4024.800 18.9320
4029.000 18.9411
4033.200 18.9499
4037.400 18.9585
4041.600 18.9667
4045.800 18.9747
4050.000 18.9824
4054.200 18.9898
4058.400 18.9970
4062.600 19.0039
4066.800 19.0106
4071.000 19.0171
4075.200 19.0233
4079.400 19.0294
4083.600 19.0352
4087.800 19.0408
4092.000 19.0462
4096.200 19.0514
4100.400 19.0565
4104.600 19.0614
4108.800 19.0661
4113.000 19.0707
4117.200 19.0751
4121.400 19.0794
4125.600 19.0835
4129.800 19.0875
4134.000 19.0913
4138.200 19.0951
4142.400 19.0987
4146.600 19.1022
4150.800 19.1057
4155.000 19.1090
4159.200 19.1122
4163.400 19.1153
4167.600 19.1184
4171.800 19.1213
4176.000 19.1242
4180.200 19.1270
4184.400 19.1298
4188.600 19.1324
4192.800 19.1351
4197.000 19.1376
4201.200 19.1401
4205.400 19.1426
4209.600 19.1450
4213.800 19.1473
4218.000 19.1497
4222.200 19.1520
4226.400 19.1542
4230.600 19.1564
4234.800 19.1586
4239.000 19.1608
4243.200 19.1629
4247.400 19.1650
4251.600 19.1671
4255.800 19.1692
4260.000 19.1712
4264.200 19.1733
4268.400 19.1753
4272.600 19.1773
4276.800 19.1793
4281.000 19.1813
4285.200 19.1833
4289.400 19.1853
4293.600 19.1873
4297.800 19.1892
4302.000 19.1912
4306.200 19.1932
4310.400 19.1952
4314.600 19.1971
4318.800 19.1991
4323.000 19.2011
4327.200 19.2030
4331.400 19.2050
4335.600 19.2070
4339.800 19.2090
4344.000 19.2110
4348.200 19.2130
4352.400 19.2150
4356.600 19.2170
4360.800 19.2190
4365.000 19.2210
4369.200 19.2230
4373.400 19.2250
4377.600 19.2270
4381.800 19.2291
4386.000 19.2311
4390.200 19.2332
4394.400 19.2352
4398.600 19.2373
4402.800 19.2393
4407.000 19.2414
4411.200 19.2434
4415.400 19.2455
4419.600 19.2476
4423.800 19.2497
4428.000 19.2518
4432.200 19.2538
4436.400 19.2559
4440.600 19.2580
4444.800 19.2601
4449.000 19.2622
4453.200 19.2643
4457.400 19.2664
4461.600 19.2685
4465.800 19.2706
4470.000 19.2727
4474.200 19.2747
4478.400 19.2768
4482.600 19.2789
4486.800 19.2810
4491.000 19.2831
4495.200 19.2851
4499.400 19.2872
4503.600 19.2893
4507.800 19.2913
4512.000 19.2934
4516.200 19.2954
4520.400 19.2975
4524.600 19.2995
4528.800 19.3015
4533.000 19.3035
4537.200 19.3055
4541.400 19.3075
4545.600 19.3095
4549.800 19.3115
4554.000 19.3134
4558.200 19.3154
4562.400 19.3173
4566.600 19.3192
4570.800 19.3211
4575.000 19.3230
4579.200 19.3249
4583.400 19.3268
4587.600 19.3286
4591.800 19.3304
4596.000 19.3323
4600.200 19.3341
4604.400 19.3358
4608.600 19.3376
4612.800 19.3394
4617.000 19.3411
4621.200 19.3428
4625.400 19.3445
4629.600 19.3462
4633.800 19.3478
4638.000 19.3494
4642.200 19.3511
4646.400 19.3527
4650.600 19.3542
4654.800 19.3558
4659.000 19.3573
4663.200 19.3588
4667.400 19.3603
4671.600 19.3618
4675.800 19.3632
4680.000 19.3646
4684.200 19.3660
4688.400 19.3674
4692.600 19.3687
4696.800 19.3701
4701.000 19.3714
4705.200 19.3726
4709.400 19.3739
4713.600 19.3751
4717.800 19.3763
4722.000 19.3775
4726.200 19.3787
4730.400 19.3798
4734.600 19.3809
4738.800 19.3820
4743.000 19.3831
4747.200 19.3841
4751.400 19.3851
4755.600 19.3861
4759.800 19.3870
4764.000 19.3880
4768.200 19.3889
4772.400 19.3898
4776.600 19.3906
4780.800 19.3915
4785.000 19.3923
4789.200 19.3930
4793.400 19.3938
4797.600 19.3945
4801.800 19.3952
4806.000 19.3959
4810.200 19.3966
4814.400 19.3972
4818.600 19.3978
4822.800 19.3984
4827.000 19.3989
4831.200 19.3995
4835.400 19.4000
4839.600 19.4004
4843.800 19.4009
4848.000 19.4013
4852.200 19.4017
4856.400 19.4021
4860.600 19.4025
4864.800 19.4028
4869.000 19.4031
4873.200 19.4034
4877.400 19.4037
4881.600 19.4039
4885.800 19.4041
4890.000 19.4043
4894.200 19.4045
4898.400 19.4046
4902.600 19.4047
4906.800 19.4048
4911.000 19.4049
4915.200 19.4049
4919.400 19.4050
4923.600 19.4050
4927.800 19.4049
4932.000 19.4049
4936.200 19.4048
4940.400 19.4048
4944.600 19.4047
4948.800 19.4045
4953.000 19.4044
4957.200 19.4042
4961.400 19.4040
4965.600 19.4038
4969.800 19.4036
4974.000 19.4033
4978.200 19.4030
4982.400 19.4027
4986.600 19.4024
4990.800 19.4021
4995.000 19.4017
4999.200 19.4013
5003.400 19.4009
5007.600 19.4005
5011.800 19.4001
5016.000 19.3996
5020.200 19.3991
5024.400 19.3986
5028.600 19.3981
5032.800 19.3976
5037.000 19.3970
5041.200 19.3965
5045.400 19.3959
5049.600 19.3953
5053.800 19.3947
5058.000 19.3940
5062.200 19.3934
5066.400 19.3927
5070.600 19.3920
5074.800 19.3913
5079.000 19.3905
5083.200 19.3898
5087.400 19.3890
5091.600 19.3882
5095.800 19.3874
5100.000 19.3866
5104.200 19.3858
5108.400 19.3850
5112.600 19.3841
5116.800 19.3832
5121.000 19.3823
5125.200 19.3814
5129.400 19.3805
5133.600 19.3796
5137.800 19.3786
5142.000 19.3776
5146.200 19.3766
5150.400 19.3756
5154.600 19.3746
5158.800 19.3736
5163.000 19.3726
5167.200 19.3715
5171.400 19.3704
5175.600 19.3693
5179.800 19.3682
5184.000 19.3671
5188.200 19.3660
5192.400 19.3649
5196.600 19.3637
5200.800 19.3625
5205.000 19.3614
5209.200 19.3602
5213.400 19.3590
5217.600 19.3578
5221.800 19.3565
5226.000 19.3553
5230.200 19.3540
5234.400 19.3528
5238.600 19.3515
5242.800 19.3502
5247.000 19.3489
5251.200 19.3476
5255.400 19.3462
5259.600 19.3449
5263.800 19.3436
5268.000 19.3422
5272.200 19.3408
5276.400 19.3394
5280.600 19.3381
5284.800 19.3366
5289.000 19.3352
5293.200 19.3338
5297.400 19.3324
5301.600 19.3309
5305.800 19.3295
5310.000 19.3280
5314.200 19.3265
5318.400 19.3251
5322.600 19.3236
5326.800 19.3221
5331.000 19.3205
5335.200 19.3190
5339.400 19.3175
5343.600 19.3160
5347.800 19.3144
5352.000 19.3129
5356.200 19.3113
5360.400 19.3097
5364.600 19.3081
5368.800 19.3065
5373.000 19.3050
5377.200 19.3033
5381.400 19.3017
5385.600 19.3001
5389.800 19.2985
5394.000 19.2969
5398.200 19.2952
5402.400 19.2936
5406.600 19.2919
5410.800 19.2903
5415.000 19.2886
5419.200 19.2869
5423.400 19.2852
5427.600 19.2835
5431.800 19.2818
5436.000 19.2802
5440.200 19.2784
5444.400 19.2767
5448.600 19.2750
5452.800 19.2733
5457.000 19.2716
5461.200 19.2698
5465.400 19.2681
5469.600 19.2664
5473.800 19.2646
5478.000 19.2629
5482.200 19.2611
5486.400 19.2594
5490.600 19.2576
5494.800 19.2558
5499.000 19.2541
5503.200 19.2523
5507.400 19.2505
5511.600 19.2487
5515.800 19.2470
5520.000 19.2452
5524.200 19.2434
5528.400 19.2416
5532.600 19.2398
5536.800 19.2380
5541.000 19.2362
5545.200 19.2344
5549.400 19.2326
5553.600 19.2308
5557.800 19.2290
5562.000 19.2272
5566.200 19.2254
5570.400 19.2236
5574.600 19.2218
5578.800 19.2200
5583.000 19.2182
5587.200 19.2163
5591.400 19.2145
5595.600 19.2127
5599.800 19.2109
5604.000 19.2091
5608.200 19.2073
5612.400 19.2055
5616.600 19.2037
5620.800 19.2018
5625.000 19.2000
5629.200 19.1982
5633.400 19.1964
5637.600 19.1946
5641.800 19.1928
5646.000 19.1910
5650.200 19.1892
5654.400 19.1874
5658.600 19.1856
5662.800 19.1838
5667.000 19.1820
5671.200 19.1802
5675.400 19.1784
5679.600 19.1766
5683.800 19.1748
5688.000 19.1730
5692.200 19.1712
5696.400 19.1695
5700.600 19.1677
5704.800 19.1659
5709.000 19.1641
5713.200 19.1624
5717.400 19.1606
5721.600 19.1588
5725.800 19.1571
5730.000 19.1553
5734.200 19.1536
5738.400 19.1518
5742.600 19.1501
5746.800 19.1483
5751.000 19.1466
5755.200 19.1449
5759.400 19.1431
5763.600 19.1414
5767.800 19.1397
5772.000 19.1380
5776.200 19.1363
5780.400 19.1346
5784.600 19.1329
5788.800 19.1312
5793.000 19.1295
5797.200 19.1278
5801.400 19.1261
5805.600 19.1244
5809.800 19.1228
5814.000 19.1211
5818.200 19.1194
5822.400 19.1178
5826.600 19.1161
5830.800 19.1145
5835.000 19.1128
5839.200 19.1112
5843.400 19.1096
5847.600 19.1080
5851.800 19.1063
5856.000 19.1047
5860.200 19.1031
5864.400 19.1015
5868.600 19.0999
5872.800 19.0983
5877.000 19.0967
5881.200 19.0952
5885.400 19.0936
5889.600 19.0920
5893.800 19.0905
5898.000 19.0889
5902.200 19.0874
5906.400 19.0858
5910.600 19.0843
5914.800 19.0827
5919.000 19.0812
5923.200 19.0797
5927.400 19.0782
5931.600 19.0767
5935.800 19.0752
5940.000 19.0737
5944.200 19.0722
5948.400 19.0707
5952.600 19.0692
5956.800 19.0677
5961.000 19.0663
5965.200 19.0648
5969.400 19.0633
5973.600 19.0619
5977.800 19.0604
5982.000 19.0590
5986.200 19.0575
5990.400 19.0561
5994.600 19.0547
5998.800 19.0533
6003.000 19.0518
6007.200 19.0504
6011.400 19.0490
6015.600 19.0476
6019.800 19.0462
6024.000 19.0448
6028.200 19.0435
6032.400 19.0421
6036.600 19.0407
6040.800 19.0393
6045.000 19.0380
6049.200 19.0366
6053.400 19.0352
6057.600 19.0339
6061.800 19.0325
6066.000 19.0312
6070.200 19.0298
6074.400 19.0285
6078.600 19.0272
6082.800 19.0259
6087.000 19.0245
6091.200 19.0232
6095.400 19.0219
6099.600 19.0206
6103.800 19.0193
6108.000 19.0180
6112.200 19.0167
6116.400 19.0154
6120.600 19.0141
6124.800 19.0128
6129.000 19.0115
6133.200 19.0102
6137.400 19.0089
6141.600 19.0077
6145.800 19.0064
6150.000 19.0051
6154.200 19.0038
6158.400 19.0026
6162.600 19.0013
6166.800 19.0000
6171.000 18.9988
6175.200 18.9975
6179.400 18.9963
6183.600 18.9950
6187.800 18.9938
6192.000 18.9925
6196.200 18.9913
6200.400 18.9900
6204.600 18.9888
6208.800 18.9875
6213.000 18.9863
6217.200 18.9850
6221.400 18.9838
6225.600 18.9826
6229.800 18.9813
6234.000 18.9801
6238.200 18.9789
6242.400 18.9776
6246.600 18.9764
6250.800 18.9752
6255.000 18.9739
6259.200 18.9727
6263.400 18.9715
6267.600 18.9703
6271.800 18.9690
6276.000 18.9678
6280.200 18.9666
6284.400 18.9654
6288.600 18.9641
6292.800 18.9629
6297.000 18.9617
6301.200 18.9604
6305.400 18.9592
6309.600 18.9580
6313.800 18.9568
6318.000 18.9555
6322.200 18.9543
6326.400 18.9531
6330.600 18.9518
6334.800 18.9506
6339.000 18.9494
6343.200 18.9482
6347.400 18.9469
6351.600 18.9457
6355.800 18.9445
6360.000 18.9432
6364.200 18.9420
6368.400 18.9407
6372.600 18.9395
6376.800 18.9383
6381.000 18.9370
6385.200 18.9358
6389.400 18.9345
6393.600 18.9333
6397.800 18.9321
6402.000 18.9308
6406.200 18.9296
6410.400 18.9283
6414.600 18.9271
6418.800 18.9258
6423.000 18.9245
6427.200 18.9233
6431.400 18.9220
6435.600 18.9208
6439.800 18.9195
6444.000 18.9182
6448.200 18.9170
6452.400 18.9157
6456.600 18.9144
6460.800 18.9132
6465.000 18.9119
6469.200 18.9106
6473.400 18.9093
6477.600 18.9081
6481.800 18.9068
6486.000 18.9055
6490.200 18.9042
6494.400 18.9029
6498.600 18.9016
6502.800 18.9003
6507.000 18.8991
6511.200 18.8978
6515.400 18.8965
6519.600 18.8952
6523.800 18.8939
6528.000 18.8926
6532.200 18.8913
6536.400 18.8899
6540.600 18.8886
6544.800 18.8873
6549.000 18.8860
6553.200 18.8847
6557.400 18.8834
6561.600 18.8820
6565.800 18.8807
6570.000 18.8794
6574.200 18.8781
6578.400 18.8767
6582.600 18.8754
6586.800 18.8741
6591.000 18.8727
6595.200 18.8714
6599.400 18.8700
6603.600 18.8687
6607.800 18.8674
6612.000 18.8660
6616.200 18.8647
6620.400 18.8633
6624.600 18.8619
6628.800 18.8606
6633.000 18.8592
6637.200 18.8579
6641.400 18.8565
6645.600 18.8551
6649.800 18.8538
6654.000 18.8524
6658.200 18.8510
6662.400 18.8496
6666.600 18.8483
6670.800 18.8469
6675.000 18.8455
6679.200 18.8441
6683.400 18.8427
6687.600 18.8413
6691.800 18.8399
6696.000 18.8385
6700.200 18.8371
6704.400 18.8357
6708.600 18.8343
6712.800 18.8329
6717.000 18.8315
6721.200 18.8301
6725.400 18.8287
6729.600 18.8273
6733.800 18.8259
6738.000 18.8244
6742.200 18.8230
6746.400 18.8216
6750.600 18.8202
6754.800 18.8187
6759.000 18.8173
6763.200 18.8159
6767.400 18.8144
6771.600 18.8130
6775.800 18.8115
6780.000 18.8101
6784.200 18.8086
6788.400 18.8072
6792.600 18.8057
6796.800 18.8043
6801.000 18.8028
6805.200 18.8013
6809.400 18.7999
6813.600 18.7984
6817.800 18.7969
6822.000 18.7954
6826.200 18.7939
6830.400 18.7925
6834.600 18.7910
6838.800 18.7895
6843.000 18.7880
6847.200 18.7865
6851.400 18.7850
6855.600 18.7835
6859.800 18.7820
6864.000 18.7804
6868.200 18.7789
6872.400 18.7774
6876.600 18.7759
6880.800 18.7743
6885.000 18.7728
6889.200 18.7713
6893.400 18.7697
6897.600 18.7682
6901.800 18.7666
6906.000 18.7651
6910.200 18.7635
6914.400 18.7620
6918.600 18.7604
6922.800 18.7588
6927.000 18.7572
6931.200 18.7556
6935.400 18.7541
6939.600 18.7525
6943.800 18.7509
6948.000 18.7493
6952.200 18.7476
6956.400 18.7460
6960.600 18.7444
6964.800 18.7428
6969.000 18.7412
6973.200 18.7395
6977.400 18.7379
6981.600 18.7362
6985.800 18.7346
6990.000 18.7329
6994.200 18.7312
6998.400 18.7296
7002.600 18.7279
7006.800 18.7262
7011.000 18.7245
7015.200 18.7228
7019.400 18.7211
7023.600 18.7194
7027.800 18.7177
7032.000 18.7159
7036.200 18.7142
7040.400 18.7125
7044.600 18.7107
7048.800 18.7090
7053.000 18.7072
7057.200 18.7054
7061.400 18.7037
7065.600 18.7019
7069.800 18.7001
7074.000 18.6983
7078.200 18.6965
7082.400 18.6947
7086.600 18.6929
7090.800 18.6910
7095.000 18.6892
7099.200 18.6873
7103.400 18.6855
7107.600 18.6836
7111.800 18.6818
7116.000 18.6799
7120.200 18.6780
7124.400 18.6761
7128.600 18.6742
7132.800 18.6723
7137.000 18.6704
7141.200 18.6684
7145.400 18.6665
7149.600 18.6645
7153.800 18.6626
7158.000 18.6606
7162.200 18.6587
7166.400 18.6567
7170.600 18.6547
7174.800 18.6527
7179.000 18.6507
7183.200 18.6487
7187.400 18.6466
7191.600 18.6446
7195.800 18.6426
7200.000 18.6405
7204.200 18.6384
7208.400 18.6364
7212.600 18.6343
7216.800 18.6322
7221.000 18.6301
7225.200 18.6280
7229.400 18.6259
7233.600 18.6237
7237.800 18.6216
7242.000 18.6195
7246.200 18.6173
7250.400 18.6151
7254.600 18.6130
7258.800 18.6108
7263.000 18.6086
7267.200 18.6064
7271.400 18.6042
7275.600 18.6020
7279.800 18.5998
7284.000 18.5975
7288.200 18.5953
7292.400 18.5930
7296.600 18.5908
7300.800 18.5885
7305.000 18.5862
7309.200 18.5839
7313.400 18.5816
7317.600 18.5793
7321.800 18.5770
7326.000 18.5747
7330.200 18.5724
7334.400 18.5700
7338.600 18.5677
7342.800 18.5654
7347.000 18.5630
7351.200 18.5606
7355.400 18.5583
7359.600 18.5559
7363.800 18.5535
7368.000 18.5511
7372.200 18.5487
7376.400 18.5463
7380.600 18.5439
7384.800 18.5414
7389.000 18.5390
7393.200 18.5366
7397.400 18.5341
7401.600 18.5317
7405.800 18.5292
7410.000 18.5267
7414.200 18.5243
7418.400 18.5218
7422.600 18.5193
7426.800 18.5168
7431.000 18.5143
7435.200 18.5118
7439.400 18.5093
7443.600 18.5068
7447.800 18.5043
7452.000 18.5018
7456.200 18.4992
7460.400 18.4967
7464.600 18.4942
7468.800 18.4916
7473.000 18.4891
7477.200 18.4865
7481.400 18.4840
7485.600 18.4814
7489.800 18.4788
7494.000 18.4763
7498.200 18.4737
7502.400 18.4711
7506.600 18.4685
7510.800 18.4659
7515.000 18.4633
7519.200 18.4608
7523.400 18.4582
7527.600 18.4556
7531.800 18.4529
7536.000 18.4503
7540.200 18.4477
7544.400 18.4451
7548.600 18.4425
7552.800 18.4399
7557.000 18.4372
7561.200 18.4346
7565.400 18.4320
7569.600 18.4293
7573.800 18.4267
7578.000 18.4241
7582.200 18.4214
7586.400 18.4188
7590.600 18.4161
7594.800 18.4135
7599.000 18.4108
7603.200 18.4081
7607.400 18.4055
7611.600 18.4028
7615.800 18.4001
7620.000 18.3975
7624.200 18.3948
7628.400 18.3921
7632.600 18.3894
7636.800 18.3867
7641.000 18.3841
7645.200 18.3814
7649.400 18.3787
7653.600 18.3760
7657.800 18.3733
7662.000 18.3705
7666.200 18.3678
7670.400 18.3651
7674.600 18.3624
7678.800 18.3597
7683.000 18.3569
7687.200 18.3542
7691.400 18.3515
7695.600 18.3487
7699.800 18.3460
7704.000 18.3432
7708.200 18.3404
7712.400 18.3377
7716.600 18.3349
7720.800 18.3321
7725.000 18.3293
7729.200 18.3265
7733.400 18.3237
7737.600 18.3209
7741.800 18.3181
7746.000 18.3153
7750.200 18.3125
7754.400 18.3096
7758.600 18.3068
7762.800 18.3039
7767.000 18.3011
7771.200 18.2982
7775.400 18.2953
7779.600 18.2924
7783.800 18.2895
7788.000 18.2866
7792.200 18.2837
7796.400 18.2808
7800.600 18.2778
7804.800 18.2749
7809.000 18.2719
7813.200 18.2690
7817.400 18.2660
7821.600 18.2630
7825.800 18.2600
7830.000 18.2570
7834.200 18.2539
7838.400 18.2509
7842.600 18.2478
7846.800 18.2448
7851.000 18.2417
7855.200 18.2386
7859.400 18.2355
7863.600 18.2324
7867.800 18.2292
7872.000 18.2261
7876.200 18.2229
7880.400 18.2197
7884.600 18.2165
7888.800 18.2133
7893.000 18.2101
7897.200 18.2069
7901.400 18.2036
7905.600 18.2004
7909.800 18.1971
7914.000 18.1938
7918.200 18.1905
7922.400 18.1872
7926.600 18.1838
7930.800 18.1805
7935.000 18.1771
7939.200 18.1737
7943.400 18.1703
7947.600 18.1669
7951.800 18.1635
7956.000 18.1601
7960.200 18.1566
7964.400 18.1532
7968.600 18.1497
7972.800 18.1462
7977.000 18.1427
7981.200 18.1392
7985.400 18.1357
7989.600 18.1321
7993.800 18.1286
7998.000 18.1251
8002.200 18.1215
8006.400 18.1179
8010.600 18.1144
8014.800 18.1108
8019.000 18.1072
8023.200 18.1036
8027.400 18.1000
8031.600 18.0964
8035.800 18.0928
8040.000 18.0892
8044.200 18.0856
8048.400 18.0820
8052.600 18.0784
8056.800 18.0748
8061.000 18.0712
8065.200 18.0676
8069.400 18.0640
8073.600 18.0604
8077.800 18.0569
8082.000 18.0533
8086.200 18.0497
8090.400 18.0462
8094.600 18.0427
8098.800 18.0392
8103.000 18.0357
8107.200 18.0322
8111.400 18.0287
8115.600 18.0253
8119.800 18.0219
8124.000 18.0185
8128.200 18.0151
8132.400 18.0118
8136.600 18.0085
8140.800 18.0052
8145.000 18.0019
8149.200 17.9987
8153.400 17.9956
8157.600 17.9924
8161.800 17.9893
8166.000 17.9862
8170.200 17.9832
8174.400 17.9802
8178.600 17.9773
8182.800 17.9744
8187.000 17.9716
8191.200 17.9688
8195.400 17.9660
8199.600 17.9634
8203.800 17.9607
8208.000 17.9581
8212.200 17.9556
8216.400 17.9531
8220.600 17.9507
8224.800 17.9484
8229.000 17.9460
8233.200 17.9438
8237.400 17.9416
8241.600 17.9395
8245.800 17.9374
8250.000 17.9354
8254.200 17.9335
8258.400 17.9316
8262.600 17.9297
8266.800 17.9279
8271.000 17.9262
8275.200 17.9245
8279.400 17.9229
8283.600 17.9213
8287.800 17.9198
8292.000 17.9183
8296.200 17.9169
8300.400 17.9155
8304.600 17.9141
8308.800 17.9127
8313.000 17.9114
8317.200 17.9101
8321.400 17.9088
8325.600 17.9075
8329.800 17.9062
8334.000 17.9049
8338.200 17.9036
8342.400 17.9023
8346.600 17.9009
8350.800 17.8995
8355.000 17.8980
8359.200 17.8964
8363.400 17.8948
8367.600 17.8931
8371.800 17.8912
8376.000 17.8893
8380.200 17.8872
8384.400 17.8849
8388.600 17.8825
8392.800 17.8799
