# lambda zeropoint
6137.400 19.1538
6141.741 19.1554
6146.082 19.1571
6150.422 19.1587
6154.763 19.1602
6159.104 19.1618
6163.445 19.1633
6167.785 19.1648
6172.126 19.1663
6176.467 19.1678
6180.808 19.1692
6185.149 19.1706
6189.489 19.1720
6193.830 19.1734
6198.171 19.1747
6202.512 19.1760
6206.853 19.1773
6211.193 19.1786
6215.534 19.1799
6219.875 19.1811
6224.216 19.1823
6228.556 19.1835
6232.897 19.1847
6237.238 19.1859
6241.579 19.1870
6245.920 19.1881
6250.260 19.1892
6254.601 19.1902
6258.942 19.1913
6263.283 19.1923
6267.623 19.1933
6271.964 19.1943
6276.305 19.1953
6280.646 19.1962
6284.987 19.1972
6289.327 19.1981
6293.668 19.1989
6298.009 19.1998
6302.350 19.2007
6306.691 19.2015
6311.031 19.2023
6315.372 19.2031
6319.713 19.2039
6324.054 19.2046
6328.394 19.2054
6332.735 19.2061
6337.076 19.2068
6341.417 19.2074
6345.758 19.2081
6350.098 19.2087
6354.439 19.2094
6358.780 19.2100
6363.121 19.2106
6367.461 19.2111
6371.802 19.2117
6376.143 19.2122
6380.484 19.2128
6384.825 19.2133
6389.165 19.2137
6393.506 19.2142
6397.847 19.2147
6402.188 19.2151
6406.528 19.2155
6410.869 19.2159
6415.210 19.2163
6419.551 19.2167
6423.892 19.2170
6428.232 19.2174
6432.573 19.2177
6436.914 19.2180
6441.255 19.2183
6445.596 19.2185
6449.936 19.2188
6454.277 19.2190
6458.618 19.2193
6462.959 19.2195
6467.299 19.2197
6471.640 19.2199
6475.981 19.2200
6480.322 19.2202
6484.663 19.2203
6489.003 19.2204
6493.344 19.2205
6497.685 19.2206
6502.026 19.2207
6506.366 19.2208
6510.707 19.2208
6515.048 19.2209
6519.389 19.2209
6523.730 19.2209
6528.070 19.2209
6532.411 19.2209
6536.752 19.2208
6541.093 19.2208
6545.434 19.2207
6549.774 19.2206
6554.115 19.2206
6558.456 19.2205
6562.797 19.2203
6567.137 19.2202
6571.478 19.2201
6575.819 19.2199
6580.160 19.2198
6584.501 19.2196
6588.841 19.2194
6593.182 19.2192
6597.523 19.2190
6601.864 19.2188
6606.204 19.2185
6610.545 19.2183
6614.886 19.2180
6619.227 19.2177
6623.568 19.2174
6627.908 19.2171
6632.249 19.2168
6636.590 19.2165
6640.931 19.2162
6645.272 19.2158
6649.612 19.2155
6653.953 19.2151
6658.294 19.2148
6662.635 19.2144
6666.975 19.2140
6671.316 19.2136
6675.657 19.2131
6679.998 19.2127
6684.339 19.2123
6688.679 19.2118
6693.020 19.2114
6697.361 19.2109
6701.702 19.2104
6706.042 19.2099
6710.383 19.2094
6714.724 19.2089
6719.065 19.2084
6723.406 19.2078
6727.746 19.2073
6732.087 19.2068
6736.428 19.2062
6740.769 19.2056
6745.109 19.2050
6749.450 19.2045
6753.791 19.2039
6758.132 19.2033
6762.473 19.2026
6766.813 19.2020
6771.154 19.2014
6775.495 19.2007
6779.836 19.2001
6784.177 19.1994
6788.517 19.1988
6792.858 19.1981
6797.199 19.1974
6801.540 19.1967
6805.880 19.1960
6810.221 19.1953
6814.562 19.1946
6818.903 19.1938
6823.244 19.1931
6827.584 19.1924
6831.925 19.1916
6836.266 19.1909
6840.607 19.1901
6844.947 19.1893
6849.288 19.1885
6853.629 19.1878
6857.970 19.1870
6862.311 19.1862
6866.651 19.1853
6870.992 19.1845
6875.333 19.1837
6879.674 19.1829
6884.015 19.1820
6888.355 19.1812
6892.696 19.1803
6897.037 19.1795
6901.378 19.1786
6905.718 19.1777
6910.059 19.1768
6914.400 19.1760
6918.741 19.1751
6923.082 19.1742
6927.422 19.1733
6931.763 19.1724
6936.104 19.1714
6940.445 19.1705
6944.785 19.1696
6949.126 19.1687
6953.467 19.1677
6957.808 19.1668
6962.149 19.1658
6966.489 19.1648
6970.830 19.1639
6975.171 19.1629
