# lambda zeropoint
7565.400 18.4490
7569.600 18.4561
7573.800 18.4629
7578.000 18.4696
7582.200 18.4762
7586.400 18.4825
7590.600 18.4887
7594.800 18.4948
7599.000 18.5006
7603.200 18.5064
7607.400 18.5119
7611.600 18.5173
7615.800 18.5226
7620.000 18.5277
7624.200 18.5327
7628.400 18.5375
7632.600 18.5422
7636.800 18.5468
7641.000 18.5512
7645.200 18.5555
7649.400 18.5597
7653.600 18.5637
7657.800 18.5676
7662.000 18.5714
7666.200 18.5751
7670.400 18.5786
7674.600 18.5821
7678.800 18.5854
7683.000 18.5886
7687.200 18.5917
7691.400 18.5947
7695.600 18.5976
7699.800 18.6004
7704.000 18.6031
7708.200 18.6057
7712.400 18.6082
7716.600 18.6106
7720.800 18.6129
7725.000 18.6151
7729.200 18.6172
7733.400 18.6192
7737.600 18.6212
7741.800 18.6231
7746.000 18.6249
7750.200 18.6266
7754.400 18.6282
7758.600 18.6298
7762.800 18.6312
7767.000 18.6326
7771.200 18.6340
7775.400 18.6352
7779.600 18.6364
7783.800 18.6376
7788.000 18.6386
7792.200 18.6396
7796.400 18.6406
7800.600 18.6415
7804.800 18.6423
7809.000 18.6431
7813.200 18.6438
7817.400 18.6444
7821.600 18.6450
7825.800 18.6456
7830.000 18.6461
7834.200 18.6465
7838.400 18.6469
7842.600 18.6473
7846.800 18.6476
7851.000 18.6479
7855.200 18.6481
7859.400 18.6483
7863.600 18.6484
7867.800 18.6485
7872.000 18.6486
7876.200 18.6486
7880.400 18.6486
7884.600 18.6486
7888.800 18.6485
7893.000 18.6484
7897.200 18.6483
7901.400 18.6481
7905.600 18.6479
7909.800 18.6477
7914.000 18.6474
7918.200 18.6471
7922.400 18.6468
7926.600 18.6465
7930.800 18.6462
7935.000 18.6458
7939.200 18.6454
7943.400 18.6450
7947.600 18.6446
7951.800 18.6441
7956.000 18.6436
7960.200 18.6431
7964.400 18.6426
7968.600 18.6421
7972.800 18.6416
7977.000 18.6410
7981.200 18.6404
7985.400 18.6399
7989.600 18.6393
7993.800 18.6387
7998.000 18.6380
8002.200 18.6374
8006.400 18.6368
8010.600 18.6361
8014.800 18.6355
8019.000 18.6348
8023.200 18.6341
8027.400 18.6335
8031.600 18.6328
8035.800 18.6321
8040.000 18.6314
8044.200 18.6307
8048.400 18.6300
8052.600 18.6293
8056.800 18.6286
8061.000 18.6278
8065.200 18.6271
8069.400 18.6264
8073.600 18.6257
8077.800 18.6249
8082.000 18.6242
8086.200 18.6235
8090.400 18.6227
8094.600 18.6220
8098.800 18.6213
8103.000 18.6205
8107.200 18.6198
8111.400 18.6191
8115.600 18.6183
8119.800 18.6176
8124.000 18.6169
8128.200 18.6161
8132.400 18.6154
8136.600 18.6147
8140.800 18.6140
8145.000 18.6132
8149.200 18.6125
8153.400 18.6118
8157.600 18.6111
8161.800 18.6104
8166.000 18.6097
8170.200 18.6090
8174.400 18.6083
8178.600 18.6076
8182.800 18.6069
8187.000 18.6062
8191.200 18.6055
8195.400 18.6048
8199.600 18.6041
8203.800 18.6034
8208.000 18.6028
8212.200 18.6021
8216.400 18.6014
8220.600 18.6008
8224.800 18.6001
8229.000 18.5995
8233.200 18.5988
8237.400 18.5982
8241.600 18.5975
8245.800 18.5969
8250.000 18.5962
8254.200 18.5956
8258.400 18.5950
8262.600 18.5943
8266.800 18.5937
8271.000 18.5931
8275.200 18.5925
8279.400 18.5919
8283.600 18.5913
8287.800 18.5906
8292.000 18.5900
8296.200 18.5894
8300.400 18.5888
8304.600 18.5882
8308.800 18.5876
8313.000 18.5870
8317.200 18.5864
8321.400 18.5859
8325.600 18.5853
8329.800 18.5847
8334.000 18.5841
8338.200 18.5835
8342.400 18.5829
8346.600 18.5823
8350.800 18.5817
8355.000 18.5811
8359.200 18.5805
8363.400 18.5800
8367.600 18.5794
8371.800 18.5788
8376.000 18.5782
8380.200 18.5776
8384.400 18.5770
8388.600 18.5764
8392.800 18.5758
8397.000 18.5752
8401.200 18.5746
8405.400 18.5740
8409.600 18.5734
8413.800 18.5728
8418.000 18.5722
8422.200 18.5715
8426.400 18.5709
8430.600 18.5703
8434.800 18.5696
8439.000 18.5690
8443.200 18.5684
8447.400 18.5677
8451.600 18.5671
8455.800 18.5664
8460.000 18.5657
8464.200 18.5651
8468.400 18.5644
8472.600 18.5637
8476.800 18.5630
8481.000 18.5623
8485.200 18.5616
8489.400 18.5608
8493.600 18.5601
8497.800 18.5594
8502.000 18.5586
8506.200 18.5579
8510.400 18.5571
8514.600 18.5563
8518.800 18.5555
8523.000 18.5547
8527.200 18.5539
8531.400 18.5531
8535.600 18.5523
8539.800 18.5514
8544.000 18.5506
8548.200 18.5497
8552.400 18.5488
8556.600 18.5480
8560.800 18.5471
8565.000 18.5461
8569.200 18.5452
8573.400 18.5443
8577.600 18.5433
8581.800 18.5423
8586.000 18.5413
8590.200 18.5403
8594.400 18.5393
8598.600 18.5383
8602.800 18.5372
8607.000 18.5362
8611.200 18.5351
8615.400 18.5340
8619.600 18.5329
8623.800 18.5317
8628.000 18.5306
8632.200 18.5294
8636.400 18.5282
8640.600 18.5270
8644.800 18.5258
8649.000 18.5246
8653.200 18.5233
8657.400 18.5220
8661.600 18.5207
8665.800 18.5194
8670.000 18.5181
8674.200 18.5167
8678.400 18.5154
8682.600 18.5140
8686.800 18.5126
8691.000 18.5112
8695.200 18.5097
8699.400 18.5082
8703.600 18.5067
8707.800 18.5052
8712.000 18.5037
8716.200 18.5022
8720.400 18.5006
8724.600 18.4990
8728.800 18.4974
8733.000 18.4957
8737.200 18.4941
8741.400 18.4924
8745.600 18.4907
8749.800 18.4890
8754.000 18.4873
8758.200 18.4855
8762.400 18.4837
8766.600 18.4819
8770.800 18.4801
8775.000 18.4782
8779.200 18.4764
8783.400 18.4745
8787.600 18.4726
8791.800 18.4706
8796.000 18.4687
8800.200 18.4667
8804.400 18.4647
8808.600 18.4627
8812.800 18.4607
8817.000 18.4586
8821.200 18.4565
8825.400 18.4544
8829.600 18.4523
8833.800 18.4502
8838.000 18.4480
8842.200 18.4458
8846.400 18.4436
8850.600 18.4414
8854.800 18.4392
8859.000 18.4369
8863.200 18.4346
8867.400 18.4323
8871.600 18.4300
8875.800 18.4277
8880.000 18.4253
8884.200 18.4229
8888.400 18.4205
8892.600 18.4181
8896.800 18.4157
8901.000 18.4133
8905.200 18.4108
8909.400 18.4083
8913.600 18.4058
