# lambda zeropoint
3714.000 14.6552
3718.310 14.6854
3722.619 14.7155
3726.929 14.7454
3731.239 14.7751
3735.549 14.8047
3739.858 14.8342
3744.168 14.8635
3748.478 14.8926
3752.787 14.9216
3757.097 14.9504
3761.407 14.9791
3765.716 15.0076
3770.026 15.0360
3774.336 15.0642
3778.646 15.0923
3782.955 15.1202
3787.265 15.1480
3791.575 15.1756
3795.884 15.2031
3800.194 15.2304
3804.504 15.2576
3808.813 15.2846
3813.123 15.3115
3817.433 15.3383
3821.743 15.3649
3826.052 15.3914
3830.362 15.4177
3834.672 15.4439
3838.981 15.4699
3843.291 15.4958
3847.601 15.5216
3851.910 15.5472
3856.220 15.5727
3860.530 15.5980
3864.840 15.6232
3869.149 15.6482
3873.459 15.6732
3877.769 15.6980
3882.078 15.7226
3886.388 15.7471
3890.698 15.7715
3895.007 15.7957
3899.317 15.8198
3903.627 15.8438
3907.937 15.8676
3912.246 15.8913
3916.556 15.9149
3920.866 15.9383
3925.175 15.9616
3929.485 15.9848
3933.795 16.0079
3938.104 16.0308
3942.414 16.0536
3946.724 16.0762
3951.034 16.0987
3955.343 16.1212
3959.653 16.1434
3963.963 16.1656
3968.272 16.1876
3972.582 16.2095
3976.892 16.2313
3981.201 16.2529
3985.511 16.2744
3989.821 16.2958
3994.131 16.3171
3998.440 16.3383
4002.750 16.3593
4007.060 16.3802
4011.369 16.4010
4015.679 16.4216
4019.989 16.4422
4024.299 16.4626
4028.608 16.4829
4032.918 16.5031
4037.228 16.5232
4041.537 16.5431
4045.847 16.5630
4050.157 16.5827
4054.466 16.6023
4058.776 16.6218
4063.086 16.6412
4067.396 16.6604
4071.705 16.6796
4076.015 16.6986
4080.325 16.7175
4084.634 16.7363
4088.944 16.7550
4093.254 16.7736
4097.563 16.7921
4101.873 16.8104
4106.183 16.8287
4110.493 16.8468
4114.802 16.8648
4119.112 16.8828
4123.422 16.9006
4127.731 16.9183
4132.041 16.9359
4136.351 16.9534
4140.660 16.9708
4144.970 16.9881
4149.280 17.0052
4153.590 17.0223
4157.899 17.0393
4162.209 17.0562
4166.519 17.0729
4170.828 17.0896
4175.138 17.1061
4179.448 17.1226
4183.757 17.1390
4188.067 17.1552
4192.377 17.1714
4196.687 17.1874
4200.996 17.2034
4205.306 17.2192
4209.616 17.2350
4213.925 17.2507
4218.235 17.2662
4222.545 17.2817
4226.854 17.2971
4231.164 17.3123
4235.474 17.3275
4239.784 17.3426
4244.093 17.3576
4248.403 17.3725
4252.713 17.3873
4257.022 17.4020
4261.332 17.4166
4265.642 17.4311
4269.951 17.4456
4274.261 17.4599
4278.571 17.4742
4282.881 17.4883
4287.190 17.5024
4291.500 17.5164
4295.810 17.5303
4300.119 17.5441
4304.429 17.5578
4308.739 17.5714
4313.049 17.5850
4317.358 17.5984
4321.668 17.6118
4325.978 17.6251
4330.287 17.6383
4334.597 17.6514
4338.907 17.6644
4343.216 17.6774
4347.526 17.6902
4351.836 17.7030
4356.146 17.7157
4360.455 17.7283
4364.765 17.7408
4369.075 17.7533
4373.384 17.7657
4377.694 17.7779
4382.004 17.7902
4386.313 17.8023
4390.623 17.8143
4394.933 17.8263
4399.243 17.8382
4403.552 17.8500
4407.862 17.8617
4412.172 17.8734
4416.481 17.8850
4420.791 17.8965
4425.101 17.9079
4429.410 17.9193
4433.720 17.9306
4438.030 17.9418
4442.340 17.9529
4446.649 17.9640
4450.959 17.9749
4455.269 17.9859
4459.578 17.9967
4463.888 18.0075
4468.198 18.0182
4472.507 18.0288
4476.817 18.0393
4481.127 18.0498
4485.437 18.0602
4489.746 18.0706
4494.056 18.0809
4498.366 18.0911
4502.675 18.1012
4506.985 18.1113
4511.295 18.1213
4515.604 18.1312
4519.914 18.1411
4524.224 18.1509
4528.534 18.1606
4532.843 18.1703
4537.153 18.1799
4541.463 18.1894
4545.772 18.1989
4550.082 18.2083
4554.392 18.2177
4558.701 18.2269
4563.011 18.2362
4567.321 18.2453
4571.631 18.2544
4575.940 18.2634
4580.250 18.2724
4584.560 18.2813
4588.869 18.2902
4593.179 18.2990
4597.489 18.3077
4601.799 18.3164
4606.108 18.3250
4610.418 18.3335
4614.728 18.3420
4619.037 18.3505
4623.347 18.3588
4627.657 18.3671
4631.966 18.3754
4636.276 18.3836
4640.586 18.3918
4644.896 18.3999
4649.205 18.4079
4653.515 18.4159
4657.825 18.4238
4662.134 18.4317
4666.444 18.4395
4670.754 18.4473
4675.063 18.4550
4679.373 18.4626
4683.683 18.4702
4687.993 18.4778
4692.302 18.4853
4696.612 18.4927
4700.922 18.5001
4705.231 18.5075
4709.541 18.5147
4713.851 18.5220
4718.160 18.5292
4722.470 18.5363
4726.780 18.5434
4731.090 18.5504
4735.399 18.5574
4739.709 18.5644
4744.019 18.5713
4748.328 18.5781
4752.638 18.5849
4756.948 18.5917
4761.257 18.5984
4765.567 18.6050
4769.877 18.6117
4774.187 18.6182
4778.496 18.6247
4782.806 18.6312
4787.116 18.6376
4791.425 18.6440
4795.735 18.6504
4800.045 18.6567
4804.354 18.6629
4808.664 18.6691
4812.974 18.6753
4817.284 18.6814
4821.593 18.6875
4825.903 18.6935
4830.213 18.6995
4834.522 18.7054
4838.832 18.7114
4843.142 18.7172
4847.451 18.7230
4851.761 18.7288
4856.071 18.7346
4860.381 18.7403
4864.690 18.7459
4869.000 18.7516
4873.310 18.7571
4877.619 18.7627
4881.929 18.7682
4886.239 18.7737
4890.549 18.7791
4894.858 18.7845
4899.168 18.7898
4903.478 18.7951
4907.787 18.8004
4912.097 18.8057
4916.407 18.8109
4920.716 18.8160
4925.026 18.8212
4929.336 18.8262
4933.646 18.8313
4937.955 18.8363
4942.265 18.8413
4946.575 18.8463
4950.884 18.8512
4955.194 18.8561
4959.504 18.8609
4963.813 18.8657
4968.123 18.8705
4972.433 18.8753
4976.743 18.8800
4981.052 18.8846
4985.362 18.8893
4989.672 18.8939
4993.981 18.8985
4998.291 18.9030
5002.601 18.9076
5006.910 18.9120
5011.220 18.9165
5015.530 18.9209
5019.840 18.9253
5024.149 18.9297
5028.459 18.9340
5032.769 18.9383
5037.078 18.9426
5041.388 18.9468
5045.698 18.9510
5050.007 18.9552
5054.317 18.9594
5058.627 18.9635
5062.937 18.9676
5067.246 18.9717
5071.556 18.9757
5075.866 18.9797
5080.175 18.9837
5084.485 18.9876
5088.795 18.9916
5093.104 18.9955
5097.414 18.9993
5101.724 19.0032
5106.034 19.0070
5110.343 19.0108
5114.653 19.0145
5118.963 19.0183
5123.272 19.0220
5127.582 19.0257
5131.892 19.0293
5136.201 19.0330
5140.511 19.0366
5144.821 19.0402
5149.131 19.0437
5153.440 19.0473
5157.750 19.0508
5162.060 19.0543
5166.369 19.0577
5170.679 19.0612
5174.989 19.0646
5179.299 19.0680
5183.608 19.0714
5187.918 19.0747
5192.228 19.0780
5196.537 19.0813
5200.847 19.0846
5205.157 19.0879
5209.466 19.0911
5213.776 19.0943
5218.086 19.0975
5222.396 19.1006
5226.705 19.1038
5231.015 19.1069
5235.325 19.1100
5239.634 19.1131
5243.944 19.1162
5248.254 19.1192
