# lambda zeropoint
4100.000 16.4588
4150.000 16.7116
4200.000 16.9462
4250.000 17.1635
4300.000 17.3644
4350.000 17.5498
4400.000 17.7207
4450.000 17.8779
4500.000 18.0223
4550.000 18.1546
4600.000 18.2757
4650.000 18.3864
4700.000 18.4873
4750.000 18.5792
4800.000 18.6627
4850.000 18.7385
4900.000 18.8072
4950.000 18.8694
5000.000 18.9256
5050.000 18.9764
5100.000 19.0222
5150.000 19.0635
5200.000 19.1008
5250.000 19.1344
5300.000 19.1647
5350.000 19.1920
5400.000 19.2167
5450.000 19.2391
5500.000 19.2594
5550.000 19.2779
5600.000 19.2947
5650.000 19.3101
5700.000 19.3243
5750.000 19.3373
5800.000 19.3494
5850.000 19.3606
5900.000 19.3709
5950.000 19.3806
6000.000 19.3896
6050.000 19.3980
6100.000 19.4058
6150.000 19.4130
6200.000 19.4196
6250.000 19.4257
6300.000 19.4311
6350.000 19.4360
6400.000 19.4402
6450.000 19.4436
6500.000 19.4464
6550.000 19.4484
6600.000 19.4496
6650.000 19.4499
6700.000 19.4492
6750.000 19.4476
6800.000 19.4450
6850.000 19.4414
6900.000 19.4366
6950.000 19.4307
7000.000 19.4237
7050.000 19.4154
7100.000 19.4059
7150.000 19.3952
7200.000 19.3833
7250.000 19.3701
7300.000 19.3557
7350.000 19.3400
7400.000 19.3232
7450.000 19.3052
7500.000 19.2860
7550.000 19.2658
7600.000 19.2445
7650.000 19.2223
7700.000 19.1991
7750.000 19.1751
7800.000 19.1503
7850.000 19.1249
7900.000 19.0988
7950.000 19.0723
8000.000 19.0453
8050.000 19.0179
8100.000 18.9903
8150.000 18.9625
8200.000 18.9346
8250.000 18.9067
8300.000 18.8788
8350.000 18.8510
8400.000 18.8232
8450.000 18.7956
8500.000 18.7681
8550.000 18.7406
8600.000 18.7132
8650.000 18.6857
8700.000 18.6580
8750.000 18.6300
8800.000 18.6015
8850.000 18.5722
8900.000 18.5419
8950.000 18.5102
9000.000 18.4768
9050.000 18.4410
9100.000 18.4026
9150.000 18.3607
9200.000 18.3148
9250.000 18.2641
9300.000 18.2077
9350.000 18.1447
9400.000 18.0741
