# lambda zeropoint
5746.800 19.1295
5751.000 19.1310
5755.200 19.1324
5759.400 19.1338
5763.600 19.1352
5767.800 19.1366
5772.000 19.1380
5776.200 19.1394
5780.400 19.1408
5784.600 19.1421
5788.800 19.1435
5793.000 19.1448
5797.200 19.1461
5801.400 19.1475
5805.600 19.1488
5809.800 19.1501
5814.000 19.1514
5818.200 19.1527
5822.400 19.1540
5826.600 19.1552
5830.800 19.1565
5835.000 19.1578
5839.200 19.1590
5843.400 19.1603
5847.600 19.1615
5851.800 19.1627
5856.000 19.1639
5860.200 19.1651
5864.400 19.1663
5868.600 19.1675
5872.800 19.1687
5877.000 19.1699
5881.200 19.1710
5885.400 19.1722
5889.600 19.1733
5893.800 19.1745
5898.000 19.1756
5902.200 19.1767
5906.400 19.1778
5910.600 19.1789
5914.800 19.1800
5919.000 19.1811
5923.200 19.1822
5927.400 19.1832
5931.600 19.1843
5935.800 19.1853
5940.000 19.1864
5944.200 19.1874
5948.400 19.1884
5952.600 19.1894
5956.800 19.1904
5961.000 19.1914
5965.200 19.1924
5969.400 19.1934
5973.600 19.1944
5977.800 19.1953
5982.000 19.1963
5986.200 19.1972
5990.400 19.1982
5994.600 19.1991
5998.800 19.2000
6003.000 19.2009
6007.200 19.2018
6011.400 19.2027
6015.600 19.2036
6019.800 19.2045
6024.000 19.2053
6028.200 19.2062
6032.400 19.2070
6036.600 19.2079
6040.800 19.2087
6045.000 19.2095
6049.200 19.2104
6053.400 19.2112
6057.600 19.2120
6061.800 19.2128
6066.000 19.2135
6070.200 19.2143
6074.400 19.2151
6078.600 19.2158
6082.800 19.2166
6087.000 19.2173
6091.200 19.2180
6095.400 19.2188
6099.600 19.2195
6103.800 19.2202
6108.000 19.2209
6112.200 19.2216
6116.400 19.2222
6120.600 19.2229
6124.800 19.2236
6129.000 19.2242
6133.200 19.2249
6137.400 19.2255
6141.600 19.2261
6145.800 19.2267
6150.000 19.2273
6154.200 19.2279
6158.400 19.2285
6162.600 19.2291
6166.800 19.2297
6171.000 19.2303
6175.200 19.2308
6179.400 19.2314
6183.600 19.2319
6187.800 19.2324
6192.000 19.2330
6196.200 19.2335
6200.400 19.2340
6204.600 19.2345
6208.800 19.2350
6213.000 19.2355
6217.200 19.2359
6221.400 19.2364
6225.600 19.2369
6229.800 19.2373
6234.000 19.2377
6238.200 19.2382
6242.400 19.2386
6246.600 19.2390
6250.800 19.2394
6255.000 19.2398
6259.200 19.2402
6263.400 19.2406
6267.600 19.2410
6271.800 19.2413
6276.000 19.2417
6280.200 19.2420
6284.400 19.2424
6288.600 19.2427
6292.800 19.2430
6297.000 19.2433
6301.200 19.2436
6305.400 19.2439
6309.600 19.2442
6313.800 19.2445
6318.000 19.2448
6322.200 19.2450
6326.400 19.2453
6330.600 19.2455
6334.800 19.2458
6339.000 19.2460
6343.200 19.2462
6347.400 19.2465
6351.600 19.2467
6355.800 19.2469
6360.000 19.2470
6364.200 19.2472
6368.400 19.2474
6372.600 19.2476
6376.800 19.2477
6381.000 19.2479
6385.200 19.2480
6389.400 19.2481
6393.600 19.2483
6397.800 19.2484
6402.000 19.2485
6406.200 19.2486
6410.400 19.2487
6414.600 19.2488
6418.800 19.2488
6423.000 19.2489
6427.200 19.2490
6431.400 19.2490
6435.600 19.2491
6439.800 19.2491
6444.000 19.2491
6448.200 19.2491
6452.400 19.2491
6456.600 19.2491
6460.800 19.2491
6465.000 19.2491
6469.200 19.2491
6473.400 19.2491
6477.600 19.2490
6481.800 19.2490
6486.000 19.2489
6490.200 19.2489
6494.400 19.2488
6498.600 19.2487
6502.800 19.2486
