# lambda zeropoint
8962.663 18.1183
8967.017 18.1140
8971.371 18.1096
8975.725 18.1052
8980.078 18.1007
8984.432 18.0961
8988.786 18.0915
8993.140 18.0867
8997.494 18.0819
9001.847 18.0770
9006.201 18.0720
9010.555 18.0670
9014.909 18.0618
9019.263 18.0566
9023.616 18.0513
9027.970 18.0459
9032.324 18.0404
9036.678 18.0348
9041.032 18.0291
9045.385 18.0233
9049.739 18.0175
9054.093 18.0115
9058.447 18.0055
9062.801 17.9993
9067.154 17.9930
9071.508 17.9867
9075.862 17.9802
9080.216 17.9737
9084.570 17.9670
9088.923 17.9602
9093.277 17.9533
9097.631 17.9463
9101.985 17.9392
9106.339 17.9320
9110.692 17.9247
9115.046 17.9173
9119.400 17.9097
