731.22	91.369
731.54	91.383
731.87	91.359
732.20	91.421
732.53	91.483
732.85	91.601
733.18	91.803
733.51	91.955
733.83	92.029
734.16	92.137
734.49	92.150
734.81	92.184
735.14	92.258
735.47	92.387
735.79	92.423
736.12	92.496
736.45	92.522
736.77	92.545
737.10	92.576
737.43	92.664
737.75	92.765
738.08	92.884
738.41	92.927
738.73	92.885
739.06	92.995
739.39	93.016
739.71	93.029
740.04	93.162
740.36	93.239
740.69	93.234
741.02	93.290
741.34	93.347
741.67	93.277
741.99	93.272
742.32	93.255
742.65	93.297
742.97	93.300
743.30	93.304
743.62	93.484
743.95	93.557
744.28	93.469
744.60	93.406
744.93	93.425
745.25	93.357
745.58	93.393
745.90	93.449
746.23	93.481
746.55	93.457
746.88	93.502
747.20	93.395
747.53	93.458
747.85	93.455
748.18	93.462
748.50	93.380
748.83	93.429
749.15	93.409
749.48	93.459
749.80	93.521
750.13	93.600
750.45	93.572
750.78	93.543
751.10	93.553
751.43	93.555
751.75	93.519
752.08	93.576
752.40	93.639
752.73	93.677
753.05	93.652
753.37	93.717
753.70	93.756
754.02	93.810
754.35	93.877
754.67	94.021
755.00	94.016
755.32	94.009
755.64	93.929
755.97	93.959
756.29	93.836
756.62	93.833
756.94	93.860
757.26	93.972
757.59	93.913
757.91	94.058
758.24	94.076
758.56	94.157
758.88	94.080
759.21	94.064
759.53	94.071
759.85	93.980
760.18	93.938
760.50	94.079
760.82	94.160
761.15	94.153
761.47	94.179
761.79	94.206
762.12	94.061
762.44	93.990
762.76	93.916
763.09	94.048
763.41	94.080
763.73	94.234
764.06	94.365
764.38	94.460
764.70	94.478
765.02	94.482
765.35	94.448
765.67	94.441
765.99	94.520
766.32	94.515
766.64	94.534
766.96	94.414
767.28	94.409
767.61	94.323
767.93	94.310
768.25	94.301
768.57	94.456
768.90	94.462
769.22	94.462
769.54	94.478
769.86	94.463
770.18	94.497
770.51	94.488
770.83	94.540
771.15	94.475
771.47	94.513
771.79	94.505
772.12	94.419
772.44	94.362
772.76	94.490
773.08	94.467
773.40	94.437
773.72	94.588
774.05	94.668
774.37	94.671
774.69	94.746
775.01	94.777
775.33	94.701
775.65	94.623
775.97	94.571
776.30	94.538
776.62	94.552
776.94	94.617
777.26	94.624
777.58	94.573
777.90	94.594
778.22	94.501
778.54	94.563
778.87	94.610
779.19	94.709
779.51	94.657
779.83	94.764
780.15	94.700
780.47	94.682
780.79	94.679
781.11	94.630
781.43	94.457
781.75	94.386
782.07	94.367
782.39	94.374
782.71	94.422
783.03	94.603
783.35	94.643
783.67	94.661
783.99	94.653
784.31	94.704
784.64	94.585
784.96	94.549
785.28	94.542
785.60	94.477
785.92	94.405
786.24	94.373
786.56	94.350
786.88	94.372
787.19	94.403
787.51	94.417
787.83	94.432
788.15	94.328
788.47	94.290
788.79	94.276
789.11	94.316
789.43	94.317
789.75	94.369
790.07	94.391
790.39	94.424
790.71	94.371
791.03	94.453
791.35	94.622
791.67	94.660
791.99	94.533
792.31	94.600
792.63	94.574
792.94	94.490
793.26	94.419
793.58	94.537
793.90	94.599
794.22	94.690
794.54	94.823
794.86	94.905
795.18	94.894
795.50	94.853
795.81	94.861
796.13	94.720
796.45	94.818
796.77	94.881
797.09	94.894
797.41	94.833
797.73	94.984
798.04	94.903
798.36	94.901
798.68	94.942
799.00	94.956
799.32	94.986
799.63	94.952
799.95	94.932
800.27	94.905
800.59	95.038
800.91	94.914
801.22	95.008
801.54	95.026
801.86	95.005
802.18	94.956
802.50	95.038
802.81	95.062
803.13	95.118
803.45	95.055
803.77	94.992
804.08	94.918
804.40	94.784
804.72	94.673
805.04	94.743
805.35	94.714
805.67	94.695
805.99	94.864
806.31	94.816
806.62	94.811
806.94	94.828
807.26	94.862
807.57	94.733
807.89	94.798
808.21	94.661
808.52	94.670
808.84	94.664
809.16	94.784
809.48	94.835
809.79	94.954
810.11	94.841
810.43	94.791
810.74	94.619
811.06	94.644
811.37	94.577
811.69	94.717
812.01	94.803
812.32	94.926
812.64	94.843
812.96	94.909
813.27	94.839
813.59	94.803
813.91	94.703
814.22	94.681
814.54	94.685
814.85	94.699
815.17	94.621
815.49	94.597
815.80	94.727
816.12	94.755
816.43	94.797
816.75	94.936
817.06	94.988
817.38	94.898
817.70	94.837
818.01	94.816
818.33	94.793
818.64	94.912
818.96	95.054
819.27	95.074
819.59	95.162
819.90	95.248
820.22	95.150
820.54	94.936
820.85	94.984
821.17	94.842
821.48	94.765
821.80	94.739
822.11	94.907
822.43	94.983
822.74	95.144
823.06	95.025
823.37	95.005
823.69	94.893
824.00	94.822
824.32	94.773
824.63	94.779
824.94	94.944
825.26	95.019
825.57	95.013
825.89	95.124
826.20	95.164
826.52	94.966
826.83	95.009
827.15	95.009
827.46	94.902
827.77	94.942
828.09	95.128
828.40	95.064
828.72	95.114
829.03	95.023
829.35	95.070
829.66	95.082
829.97	95.176
830.29	95.140
830.60	95.246
830.91	95.185
831.23	95.059
831.54	95.054
831.86	95.050
832.17	94.985
832.48	95.067
832.80	95.195
833.11	95.165
833.42	95.163
833.74	95.221
834.05	95.239
834.36	95.137
834.68	95.250
834.99	95.302
835.30	95.223
835.62	95.209
835.93	95.306
836.24	95.291
836.56	95.333
836.87	95.445
837.18	95.530
837.49	95.520
837.81	95.565
838.12	95.552
838.43	95.645
838.75	95.560
839.06	95.671
839.37	95.585
839.68	95.450
840.00	95.396
840.31	95.339
840.62	95.142
840.93	95.029
841.25	95.061
841.56	94.788
841.87	94.333
842.18	93.878
842.50	93.222
842.81	92.374
843.12	91.411
843.43	90.496
843.74	89.360
844.06	87.935
844.37	86.283
844.68	84.452
844.99	82.377
845.30	79.995
845.62	77.469
845.93	74.930
846.24	72.156
846.55	69.250
846.86	66.274
847.17	63.156
847.49	59.768
847.80	56.423
848.11	53.097
848.42	49.626
848.73	46.312
849.04	43.047
849.35	39.857
849.66	36.799
849.98	33.862
850.29	31.141
850.60	28.618
850.91	26.336
851.22	24.084
851.53	22.076
851.84	20.178
852.15	18.338
852.46	16.693
852.77	15.157
853.09	13.849
853.40	12.510
853.71	11.424
854.02	10.291
854.33	9.452
854.64	8.577
854.95	7.823
855.26	7.096
855.57	6.527
855.88	5.831
856.19	5.344
856.50	4.912
856.81	4.485
857.12	4.125
857.43	3.806
857.74	3.375
858.05	3.021
858.36	2.775
858.67	2.567
858.98	2.344
859.29	2.223
859.60	2.018
859.91	1.854
860.22	1.598
860.53	1.485
860.84	1.326
861.15	1.307
861.46	1.183
861.77	1.187
862.08	1.137
862.39	1.143
862.70	0.956
863.01	0.890
863.32	0.767
863.62	0.664
863.93	0.462
864.24	0.456
864.55	0.354
864.86	0.303
865.17	0.183
865.48	0.182
865.79	0.101
866.10	0.102
866.41	0.025
866.71	0.046
867.02	0.019
867.33	0.074
867.64	0.045
867.95	0.068
868.26	0.041
868.57	0.046
868.88	0.001
869.18	0.031
869.49	0.009
869.80	0.048
870.11	0.014
870.42	0.037
870.73	0.009
871.03	0.041
871.34	0.001
