600.25	89.268
600.59	89.390
600.93	89.481
601.28	89.574
601.62	89.586
601.97	89.596
602.31	89.646
602.66	89.708
603.00	89.705
603.34	89.839
603.69	89.986
604.03	90.023
604.37	90.043
604.72	90.300
605.06	90.358
605.41	90.428
605.75	90.578
606.09	90.744
606.44	90.691
606.78	90.781
607.12	90.819
607.47	90.874
607.81	90.830
608.15	90.957
608.50	90.950
608.84	90.926
609.18	90.887
609.53	90.898
609.87	90.868
610.21	90.877
610.56	90.895
610.90	90.872
611.24	90.848
611.58	90.806
611.93	90.705
612.27	90.694
612.61	90.688
612.96	90.602
613.30	90.543
613.64	90.518
613.98	90.389
614.33	90.305
614.67	90.250
615.01	90.156
615.35	90.142
615.70	90.114
616.04	90.034
616.38	90.015
616.72	90.002
617.06	89.915
617.41	89.819
617.75	89.741
618.09	89.742
618.43	89.737
618.78	89.737
619.12	89.784
619.46	89.836
619.80	89.811
620.14	89.771
620.48	89.834
620.83	89.873
621.17	89.950
621.51	90.029
621.85	90.087
622.19	90.091
622.53	90.085
622.88	90.044
623.22	90.080
623.56	90.141
623.90	90.177
624.24	90.267
624.58	90.332
624.92	90.398
625.26	90.467
625.61	90.497
625.95	90.588
626.29	90.757
626.63	90.744
626.97	90.804
627.31	90.914
627.65	91.014
627.99	91.036
628.33	91.078
628.67	91.170
629.01	91.194
629.35	91.216
629.70	91.183
630.04	91.222
630.38	91.179
630.72	91.239
631.06	91.182
631.40	91.181
631.74	91.179
632.08	91.141
632.42	91.118
632.76	91.113
633.10	91.068
633.44	91.007
633.78	91.053
634.12	90.964
634.46	90.889
634.80	90.887
635.14	90.891
635.48	90.746
635.82	90.637
636.16	90.618
636.50	90.566
636.84	90.521
637.18	90.524
637.52	90.576
637.86	90.528
638.20	90.502
638.54	90.481
638.87	90.503
639.21	90.513
639.55	90.503
639.89	90.413
640.23	90.407
640.57	90.435
640.91	90.374
641.25	90.479
641.59	90.638
641.93	90.656
642.27	90.659
642.61	90.730
642.94	90.724
643.28	90.697
643.62	90.772
643.96	90.782
644.30	90.801
644.64	90.855
644.98	90.949
645.32	90.946
645.65	91.090
645.99	91.200
646.33	91.219
646.67	91.325
647.01	91.424
647.35	91.386
647.68	91.370
648.02	91.509
648.36	91.484
648.70	91.567
649.04	91.636
649.38	91.724
649.71	91.671
650.05	91.635
650.39	91.610
650.73	91.573
651.06	91.598
651.40	91.554
651.74	91.655
652.08	91.591
652.42	91.621
652.75	91.624
653.09	91.637
653.43	91.512
653.77	91.545
654.10	91.464
654.44	91.385
654.78	91.281
655.12	91.302
655.45	91.238
655.79	91.171
656.13	91.068
656.46	91.018
656.80	90.948
657.14	90.925
657.48	91.028
657.81	90.988
658.15	91.066
658.49	90.956
658.82	90.865
659.16	90.782
659.50	90.726
659.83	90.692
660.17	90.786
660.51	90.900
660.84	90.723
661.18	90.604
661.52	90.616
661.85	90.616
662.19	90.528
662.53	90.582
662.86	90.775
663.20	90.623
663.53	90.509
663.87	90.634
664.21	90.784
664.54	90.787
664.88	90.958
665.21	91.107
665.55	91.008
665.89	91.076
666.22	91.139
666.56	91.165
666.89	91.224
667.23	91.381
667.57	91.394
667.90	91.503
668.24	91.619
668.57	91.634
668.91	91.749
669.24	91.825
669.58	91.817
669.91	91.815
670.25	91.874
670.59	91.800
670.92	91.775
671.26	91.780
671.59	91.750
671.93	91.771
672.26	91.741
672.60	91.695
672.93	91.746
673.27	91.770
673.60	91.700
673.94	91.651
674.27	91.651
674.61	91.550
674.94	91.431
675.28	91.347
675.61	91.208
675.94	91.210
676.28	91.232
676.61	91.245
676.95	91.209
677.28	91.284
677.62	91.193
677.95	91.095
678.29	91.101
678.62	91.177
678.95	91.199
679.29	91.245
679.62	91.315
679.96	91.379
680.29	91.348
680.62	91.367
680.96	91.471
681.29	91.649
681.63	91.702
681.96	91.856
682.29	91.907
682.63	91.918
682.96	91.868
683.30	91.890
683.63	91.914
683.96	92.046
684.30	92.065
684.63	92.055
684.96	92.063
685.30	92.083
685.63	92.071
685.96	92.078
686.30	92.054
686.63	92.003
686.96	91.916
687.30	91.750
687.63	91.627
687.96	91.537
688.30	91.472
688.63	91.369
688.96	91.368
689.29	91.297
689.63	91.186
689.96	91.072
