442.0	78.30
442.1	78.39
442.3	78.45
442.4	78.51
442.6	78.57
442.7	78.61
442.9	78.58
443.0	78.61
443.2	78.66
443.4	78.73
443.5	78.78
443.7	78.81
443.8	78.80
444.0	78.82
444.1	78.86
444.3	78.90
444.4	78.93
444.6	78.96
444.7	79.00
444.9	79.06
445.0	79.09
445.2	79.13
445.3	79.16
445.5	79.21
445.6	79.30
445.8	79.33
445.9	79.37
446.1	79.41
446.3	79.49
446.4	79.51
446.6	79.56
446.7	79.62
446.9	79.71
447.0	79.78
447.2	79.83
447.3	79.89
447.5	79.93
447.6	79.96
447.8	80.03
447.9	80.05
448.1	80.13
448.2	80.18
448.4	80.20
448.5	80.20
448.7	80.24
448.8	80.28
449.0	80.28
449.1	80.33
449.3	80.35
449.5	80.38
449.6	80.42
449.8	80.41
449.9	80.39
450.1	80.43
450.2	80.44
450.4	80.48
450.5	80.51
450.7	80.58
450.8	80.61
451.0	80.68
451.1	80.72
451.3	80.75
451.4	80.82
451.6	80.89
451.7	80.90
451.9	80.94
452.0	80.95
452.2	80.98
452.3	80.97
452.5	81.00
452.6	81.04
452.8	81.08
452.9	81.16
453.1	81.19
453.2	81.25
453.4	81.33
453.6	81.40
453.7	81.46
453.9	81.49
454.0	81.57
454.2	81.61
454.3	81.64
454.5	81.66
454.6	81.63
454.8	81.65
454.9	81.64
455.1	81.64
455.2	81.61
455.4	81.62
455.5	81.62
455.7	81.60
455.8	81.64
456.0	81.63
456.1	81.69
456.3	81.78
456.4	81.81
456.6	81.85
456.7	81.88
456.9	81.96
457.0	82.00
457.2	82.03
457.3	82.10
457.5	82.11
457.6	82.17
457.8	82.20
457.9	82.22
458.1	82.23
458.2	82.26
458.4	82.29
458.5	82.35
458.7	82.36
458.8	82.42
459.0	82.45
459.1	82.47
459.3	82.50
459.4	82.52
459.6	82.51
459.7	82.56
459.9	82.58
460.0	82.56
460.2	82.57
460.3	82.63
460.5	82.65
460.6	82.64
460.8	82.71
461.0	82.71
461.1	82.76
461.3	82.81
461.4	82.86
461.6	82.87
461.7	82.95
461.9	82.99
462.0	83.02
462.2	83.06
462.3	83.12
462.5	83.13
462.6	83.21
462.8	83.22
462.9	83.25
463.1	83.27
463.2	83.30
463.4	83.32
463.5	83.35
463.7	83.38
463.8	83.42
464.0	83.44
464.1	83.50
464.3	83.57
464.4	83.59
464.6	83.61
464.7	83.65
464.9	83.71
465.0	83.75
465.2	83.75
465.3	83.78
465.5	83.75
465.6	83.79
465.8	83.80
465.9	83.76
466.1	83.77
466.2	83.80
466.4	83.81
466.5	83.84
466.7	83.90
466.8	83.96
467.0	83.97
467.1	83.99
467.3	84.02
467.4	84.04
467.5	84.08
467.7	84.13
467.8	84.16
468.0	84.20
468.1	84.20
468.3	84.22
468.4	84.26
468.6	84.30
468.7	84.35
468.9	84.39
469.0	84.43
469.2	84.47
469.3	84.48
469.5	84.52
469.6	84.55
469.8	84.59
469.9	84.61
470.1	84.64
470.2	84.69
470.4	84.75
470.5	84.80
470.7	84.83
470.8	84.90
471.0	84.94
471.1	84.97
471.3	85.00
471.4	85.02
471.6	85.05
471.7	85.07
471.9	85.09
472.0	85.11
472.2	85.16
472.3	85.17
472.5	85.18
472.6	85.24
472.8	85.27
472.9	85.33
473.1	85.36
473.2	85.39
473.4	85.40
473.5	85.42
473.7	85.45
473.8	85.44
474.0	85.48
474.1	85.47
474.3	85.48
474.4	85.53
474.6	85.53
474.7	85.54
474.8	85.60
475.0	85.65
475.1	85.68
475.3	85.71
475.4	85.72
475.6	85.76
475.7	85.80
475.9	85.84
476.0	85.90
476.2	85.94
476.3	86.00
476.5	85.99
476.6	86.00
476.8	86.02
476.9	86.03
477.1	86.07
477.2	86.09
477.4	86.12
477.5	86.13
477.7	86.15
477.8	86.17
478.0	86.18
478.1	86.21
478.3	86.25
478.4	86.29
478.6	86.33
478.7	86.33
478.8	86.34
479.0	86.37
479.1	86.38
479.3	86.37
479.4	86.37
479.6	86.43
479.7	86.46
479.9	86.47
480.0	86.52
480.2	86.51
480.3	86.53
480.5	86.56
480.6	86.58
480.8	86.64
480.9	86.65
481.1	86.69
481.2	86.70
481.4	86.72
481.5	86.74
481.7	86.74
481.8	86.80
481.9	86.86
482.1	86.89
482.2	86.88
482.4	86.88
482.5	86.92
482.7	86.93
482.8	86.92
483.0	86.92
483.1	86.92
483.3	86.94
483.4	86.90
483.6	86.88
483.7	86.89
483.9	86.91
484.0	86.94
484.2	86.90
484.3	86.93
484.5	86.96
484.6	86.96
484.7	86.98
484.9	86.98
485.0	87.02
485.2	87.06
485.3	87.06
485.5	87.07
485.6	87.06
485.8	87.11
485.9	87.08
486.1	87.11
486.2	87.13
486.4	87.13
486.5	87.12
486.7	87.13
486.8	87.13
486.9	87.15
487.1	87.14
487.2	87.15
487.4	87.13
487.5	87.16
487.7	87.14
487.8	87.10
488.0	87.13
488.1	87.16
488.3	87.16
488.4	87.15
488.6	87.16
488.7	87.17
488.9	87.19
489.0	87.21
489.1	87.20
489.3	87.19
489.4	87.24
489.6	87.22
489.7	87.20
489.9	87.22
490.0	87.22
490.2	87.20
490.3	87.22
490.5	87.19
490.6	87.18
490.8	87.19
490.9	87.19
491.0	87.15
491.2	87.14
491.3	87.14
491.5	87.08
491.6	87.07
491.8	87.08
491.9	87.07
492.1	87.07
492.2	87.04
492.4	87.02
492.5	87.02
492.7	87.01
492.8	86.99
492.9	86.98
493.1	86.97
493.2	86.94
493.4	86.95
493.5	86.92
493.7	86.89
493.8	86.89
494.0	86.89
494.1	86.85
494.3	86.88
494.4	86.89
494.5	86.90
494.7	86.93
494.8	86.96
495.0	86.95
495.1	86.97
495.3	86.98
495.4	87.00
495.6	86.98
495.7	87.00
495.9	86.96
496.0	86.93
496.1	86.92
496.3	86.89
496.4	86.88
496.6	86.86
496.7	86.86
496.9	86.84
497.0	86.84
497.2	86.88
497.3	86.87
497.5	86.88
497.6	86.87
497.7	86.84
497.9	86.88
498.0	86.88
498.2	86.90
498.3	86.89
498.5	86.93
498.6	86.94
498.8	86.96
498.9	86.98
499.0	87.02
499.2	87.08
499.3	87.11
499.5	87.09
499.6	87.12
499.8	87.13
499.9	87.12
500.1	87.10
500.2	87.10
500.3	87.04
500.5	87.05
500.6	87.00
500.8	86.96
500.9	86.96
501.1	86.97
501.2	86.93
501.4	86.92
501.5	86.92
501.7	86.92
501.8	86.88
501.9	86.93
502.1	86.95
502.2	86.97
502.4	86.98
502.5	86.99
502.7	86.95
502.8	86.97
502.9	86.97
503.1	86.99
503.2	87.00
503.4	87.03
503.5	86.95
503.7	86.94
503.8	86.91
504.0	86.95
504.1	86.96
504.2	86.99
504.4	86.98
504.5	86.96
504.7	86.94
504.8	86.97
505.0	86.94
505.1	87.01
505.3	87.02
505.4	87.02
505.5	86.98
505.7	86.96
505.8	86.92
506.0	86.93
506.1	86.94
506.3	86.93
506.4	86.89
506.5	86.88
506.7	86.82
506.8	86.85
507.0	86.81
507.1	86.81
507.3	86.79
507.4	86.80
507.6	86.76
507.7	86.74
507.8	86.74
508.0	86.71
508.1	86.69
508.3	86.74
508.4	86.67
508.6	86.70
508.7	86.65
508.8	86.64
509.0	86.60
509.1	86.60
509.3	86.59
509.4	86.58
509.6	86.60
509.7	86.61
509.8	86.57
510.0	86.57
510.1	86.54
510.3	86.54
510.4	86.50
510.6	86.51
510.7	86.47
510.9	86.47
511.0	86.41
511.1	86.37
511.3	86.35
511.4	86.31
511.6	86.26
511.7	86.24
511.9	86.24
512.0	86.23
512.1	86.20
512.3	86.20
512.4	86.17
512.6	86.17
512.7	86.17
512.9	86.12
513.0	86.11
513.1	86.08
513.3	86.05
513.4	85.99
513.6	85.96
513.7	85.91
513.9	85.84
514.0	85.80
514.1	85.74
514.3	85.69
514.4	85.70
514.6	85.62
514.7	85.59
514.8	85.56
515.0	85.51
515.1	85.48
515.3	85.39
515.4	85.38
515.6	85.29
515.7	85.28
515.8	85.20
516.0	85.11
516.1	85.09
516.3	85.03
516.4	84.98
516.6	84.96
516.7	84.91
516.8	84.92
517.0	84.87
517.1	84.87
517.3	84.79
517.4	84.74
517.6	84.70
517.7	84.67
517.8	84.62
518.0	84.58
518.1	84.53
518.3	84.49
518.4	84.41
518.5	84.33
518.7	84.27
518.8	84.24
519.0	84.18
519.1	84.09
519.3	84.00
519.4	83.97
519.5	83.87
519.7	83.80
519.8	83.70
520.0	83.68
520.1	83.64
520.2	83.56
520.4	83.47
520.5	83.44
520.7	83.41
520.8	83.40
521.0	83.35
521.1	83.30
521.2	83.27
521.4	83.27
521.5	83.20
521.7	83.12
521.8	83.04
521.9	82.98
522.1	82.89
522.2	82.80
522.4	82.68
522.5	82.57
522.7	82.44
522.8	82.37
522.9	82.21
523.1	82.14
523.2	82.06
523.4	82.02
523.5	81.94
523.6	81.90
523.8	81.83
523.9	81.80
524.1	81.73
524.2	81.70
524.3	81.64
524.5	81.60
524.6	81.57
524.8	81.54
524.9	81.46
525.0	81.39
525.2	81.27
525.3	81.18
525.5	81.08
525.6	81.01
525.8	80.92
525.9	80.81
526.0	80.70
526.2	80.56
526.3	80.45
526.5	80.46
526.6	80.37
526.7	80.33
526.9	80.28
527.0	80.22
527.2	80.15
527.3	80.11
527.4	80.03
527.6	80.01
527.7	79.96
527.9	79.89
528.0	79.70
528.1	79.60
528.3	79.55
528.4	79.51
528.6	79.41
528.7	79.32
528.8	79.20
529.0	79.09
529.1	79.00
529.3	78.93
529.4	78.84
529.5	78.83
529.7	78.80
529.8	78.67
530.0	78.54
530.1	78.44
530.2	78.39
530.4	78.33
530.5	78.24
530.7	78.19
530.8	78.11
530.9	78.05
531.1	77.89
531.2	77.74
531.4	77.59
531.5	77.48
531.6	77.42
531.8	77.30
531.9	77.23
532.1	77.17
532.2	77.01
532.3	76.93
532.5	76.81
532.6	76.72
532.8	76.67
532.9	76.60
533.0	76.49
533.2	76.39
533.3	76.33
533.5	76.24
533.6	76.14
533.7	76.00
533.9	75.88
534.0	75.75
534.2	75.70
534.3	75.64
534.4	75.63
534.6	75.53
534.7	75.42
534.9	75.28
535.0	75.14
535.1	75.04
535.3	75.02
535.4	74.86
535.6	74.78
535.7	74.63
535.8	74.50
536.0	74.38
536.1	74.31
536.3	74.23
536.4	74.16
536.5	74.06
536.7	73.98
536.8	73.88
536.9	73.82
537.1	73.68
537.2	73.63
537.4	73.55
537.5	73.43
537.6	73.32
537.8	73.18
537.9	73.03
538.1	72.86
538.2	72.70
538.3	72.55
538.5	72.44
538.6	72.35
538.8	72.26
538.9	72.17
539.0	72.03
539.2	71.89
539.3	71.75
539.4	71.68
539.6	71.65
539.7	71.64
539.9	71.53
540.0	71.42
540.1	71.37
540.3	71.21
540.4	71.02
540.6	70.98
540.7	70.86
540.8	70.82
541.0	70.63
541.1	70.49
541.2	70.28
541.4	70.12
541.5	70.00
541.7	69.87
541.8	69.74
541.9	69.61
542.1	69.42
542.2	69.34
542.4	69.17
542.5	69.09
542.6	68.96
542.8	68.84
542.9	68.71
543.0	68.49
543.2	68.31
543.3	68.10
543.5	67.98
543.6	67.80
543.7	67.53
543.9	67.29
544.0	67.10
544.1	66.88
544.3	66.65
544.4	66.42
544.6	66.26
544.7	65.90
544.8	65.69
545.0	65.35
545.1	65.02
545.3	64.73
545.4	64.47
545.5	64.07
545.7	63.67
545.8	63.36
545.9	63.07
546.1	62.63
546.2	62.24
546.4	61.78
546.5	61.34
546.6	60.84
546.8	60.43
546.9	59.94
547.0	59.44
547.2	58.94
547.3	58.28
547.5	57.65
547.6	57.02
547.7	56.38
547.9	55.70
548.0	55.00
548.1	54.27
548.3	53.47
548.4	52.60
548.5	51.79
548.7	50.97
548.8	50.18
549.0	49.31
549.1	48.41
549.2	47.57
549.4	46.66
549.5	45.72
549.6	44.81
549.8	43.88
549.9	43.05
550.1	42.10
550.2	41.09
550.3	40.13
550.5	39.02
550.6	38.07
550.7	37.05
550.9	36.05
551.0	35.03
551.2	33.98
551.3	32.98
551.4	31.93
551.6	30.92
551.7	30.05
551.8	29.13
552.0	28.31
552.1	27.45
552.2	26.55
552.4	25.57
552.5	24.74
552.7	24.03
552.8	23.15
552.9	22.40
553.1	21.72
553.2	20.83
553.3	20.02
553.5	19.24
553.6	18.41
553.7	17.79
553.9	17.36
554.0	16.55
554.2	15.90
554.3	15.29
554.4	14.69
554.6	14.12
554.7	13.62
554.8	13.15
555.0	12.68
555.1	12.12
555.2	11.54
555.4	11.04
555.5	10.73
555.7	10.40
555.8	10.14
555.9	9.70
556.1	9.27
556.2	9.08
556.3	8.64
556.5	8.32
556.6	8.00
556.7	7.68
556.9	7.29
557.0	7.09
557.2	6.68
557.3	6.31
557.4	6.20
557.6	5.99
557.7	5.63
557.8	5.61
558.0	5.57
558.1	5.55
558.2	5.35
558.4	5.09
558.5	4.70
558.6	4.46
558.8	4.30
558.9	3.93
559.1	3.78
559.2	3.37
559.3	3.11
559.5	2.64
559.6	2.24
559.7	2.13
559.9	2.08
560.0	2.13
560.1	2.13
560.3	2.09
560.4	2.00
560.5	1.81
560.7	1.89
560.8	1.69
560.9	1.76
561.1	1.99
561.2	1.80
561.4	1.75
561.5	1.69
561.6	1.67
561.8	1.54
